rule,time,reconstruct,kernel,depth,trusted,step_id
poly_simp,26331325,18568981,7762344,0,0,t934
poly_simp,3651878,2975929,675949,0,0,t935
poly_simp,2598521,2047617,550904,0,0,t936
refl,247368,214098,33270,0,0,t937
refl,180125,149226,30899,0,0,t938
refl,176212,146284,29928,0,0,t939
refl,178181,149405,28776,0,0,t940
refl,173911,145987,27924,0,0,t941
refl,162219,135081,27138,0,0,t942
refl,165719,140446,25273,0,0,t943
refl,167519,139840,27679,0,0,t944
refl,163356,138817,24539,0,0,t945
refl,176593,149765,26828,0,0,t946
refl,158397,131588,26809,0,0,t947
refl,153834,130490,23344,0,0,t948
refl,159235,131889,27346,0,0,t949
refl,156615,131096,25519,0,0,t950
refl,155273,130279,24994,0,0,t951
refl,163027,133360,29667,0,0,t952
refl,160532,132625,27907,0,0,t953
refl,164742,135385,29357,0,0,t954
refl,155404,130782,24622,0,0,t955
refl,162191,134322,27869,0,0,t956
refl,159861,132562,27299,0,0,t957
refl,156867,130674,26193,0,0,t958
refl,150960,124882,26078,0,0,t959
refl,158038,130289,27749,0,0,t960
refl,163381,137510,25871,0,0,t961
refl,176382,146990,29392,0,0,t962
refl,160282,134197,26085,0,0,t963
refl,163098,137621,25477,0,0,t964
refl,157026,131256,25770,0,0,t965
refl,149784,126717,23067,0,0,t966
cong,1315613,806586,509027,0,0,t967
poly_simp,26175049,18508572,7666477,0,0,t968
trans,511318,347114,164204,0,0,t969
trans,365731,222905,142826,0,0,t970
cong,576313,395073,181240,0,0,t971
poly_simp,23906317,17571795,6334522,0,0,t972
poly_simp_rel,1455803,578915,876888,0,0,t973
trans,410147,255219,154928,0,0,t974
equiv_pos2,589444,529246,60198,0,0,t975
poly_simp,3967144,2940341,1026803,0,0,t976
poly_simp_rel,506969,279815,227154,0,0,t977
equiv_pos2,371113,307160,63953,0,0,t978
poly_simp,2610487,1907203,703284,0,0,t979
poly_simp,2623494,1965823,657671,0,0,t980
refl,274389,263195,11194,0,0,t981
cong,522505,438055,84450,0,0,t982
poly_simp,4040253,2623942,1416311,0,0,t983
trans,433687,373478,60209,0,0,t984
trans,229948,178702,51246,0,0,t985
cong,476088,288781,187307,0,0,t986
resolution,1601500,298938,1302562,0,0,t987
resolution,1452116,247769,1204347,0,0,t988
cong,442487,366372,76115,0,0,t989
refl,195371,157616,37755,0,0,t990
cong,1123088,685807,437281,0,0,t991
cong,489636,335395,154241,0,0,t992
poly_simp,3752184,2706950,1045234,0,0,t993
cong,1229921,814067,415854,0,0,t994
poly_simp,23743753,17407396,6336357,0,0,t995
trans,528960,369310,159650,0,0,t996
cong,615101,445604,169497,0,0,t997
trans,375883,229430,146453,0,0,t998
rare_rewrite:arith-eq-elim-real,1216729,1079092,137637,0,0,t999
semilattice_simp,5782136,5195017,587119,0,0,t1000
trans,437949,294157,143792,0,0,t1001
rare_rewrite:arith-elim-leq,1021110,896955,124155,0,0,t1002
poly_simp,39094752,28002452,11092300,0,0,t1003
poly_simp_rel,1826822,698263,1128559,0,0,t1004
trans,441283,242700,198583,0,0,t1005
poly_simp,38361671,27578907,10782764,0,0,t1006
poly_simp_rel,1703188,722901,980287,0,0,t1007
cong,678393,387565,290828,0,0,t1008
trans,517008,243819,273189,0,0,t1009
resolution,1868642,338146,1530496,0,0,t1010
and,1217516,627321,590195,0,0,t1011
resolution,1683640,276394,1407246,0,0,t1012
and_intro,330078,181672,148406,0,0,t1013
resolution,1146613,232403,914210,0,0,t1014
la_mult_neg,461223,397226,63997,0,0,t1015
implies,246852,198887,47965,0,0,t1016
rare_rewrite:bool-eq-true,826072,795137,30935,0,0,t1017
equiv1,226321,192049,34272,0,0,t1018
evaluate,2262591,2006954,255637,0,0,t1019
resolution,1035205,220446,814759,0,0,t1020
and_intro,193325,152827,40498,0,0,t1021
resolution,982674,200906,781768,0,0,t1022
la_mult_pos,416486,363847,52639,0,0,t1023
implies,226653,183079,43574,0,0,t1024
rare_rewrite:bool-eq-true,703205,672313,30892,0,0,t1025
equiv1,216810,186133,30677,0,0,t1026
evaluate,1984833,1685999,298834,0,0,t1027
resolution,1026456,243541,782915,0,0,t1028
and_intro,200990,165250,35740,0,0,t1029
resolution,965903,193858,772045,0,0,t1030
la_mult_pos,614880,452804,162076,0,0,t1031
implies,342765,209441,133324,0,0,t1032
rare_rewrite:bool-eq-true,705747,674600,31147,0,0,t1033
equiv1,224530,189565,34965,0,0,t1034
evaluate,1841798,1617392,224406,0,0,t1035
resolution,1056633,225943,830690,0,0,t1036
equiv_pos2,1964846,1752584,212262,0,0,t1037
rare_rewrite:arith-elim-leq,904554,758963,145591,0,0,t1038
poly_simp,34138602,23764503,10374099,0,0,t1039
poly_simp_rel,1446734,629053,817681,0,0,t1040
trans,449990,250817,199173,0,0,t1041
symm,349329,166844,182485,0,0,t1042
equiv_pos2,707366,451237,256129,0,0,t1043
poly_simp,26337106,18299024,8038082,0,0,t1044
poly_simp,3192732,2608858,583874,0,0,t1045
poly_simp,3097480,2405841,691639,0,0,t1046
refl,266425,230962,35463,0,0,t1047
refl,202642,167967,34675,0,0,t1048
refl,187209,157875,29334,0,0,t1049
refl,170336,144416,25920,0,0,t1050
refl,161969,136695,25274,0,0,t1051
refl,161291,135970,25321,0,0,t1052
refl,161851,134633,27218,0,0,t1053
refl,182091,152822,29269,0,0,t1054
refl,162947,136721,26226,0,0,t1055
refl,153158,129568,23590,0,0,t1056
refl,154407,127672,26735,0,0,t1057
refl,158013,133813,24200,0,0,t1058
refl,153902,127520,26382,0,0,t1059
refl,146798,124317,22481,0,0,t1060
refl,159052,131678,27374,0,0,t1061
refl,153697,130448,23249,0,0,t1062
refl,159015,130244,28771,0,0,t1063
refl,175247,150702,24545,0,0,t1064
refl,162544,136378,26166,0,0,t1065
refl,153486,127381,26105,0,0,t1066
refl,164616,139421,25195,0,0,t1067
refl,157243,133662,23581,0,0,t1068
refl,162540,137466,25074,0,0,t1069
refl,162513,136051,26462,0,0,t1070
refl,156931,131280,25651,0,0,t1071
refl,151023,127510,23513,0,0,t1072
refl,155643,132227,23416,0,0,t1073
refl,152827,129444,23383,0,0,t1074
refl,160985,136040,24945,0,0,t1075
refl,159320,133913,25407,0,0,t1076
cong,1320090,827431,492659,0,0,t1077
poly_simp,25877320,18372229,7505091,0,0,t1078
trans,569435,408177,161258,0,0,t1079
trans,361888,224136,137752,0,0,t1080
cong,653755,462358,191397,0,0,t1081
equiv_pos2,628405,563288,65117,0,0,t1082
poly_simp,4057375,2948672,1108703,0,0,t1083
poly_simp_rel,567470,315967,251503,0,0,t1084
equiv_pos2,376766,310421,66345,0,0,t1085
poly_simp,2691845,1943677,748168,0,0,t1086
poly_simp,2482101,1864610,617491,0,0,t1087
refl,206016,196276,9740,0,0,t1088
cong,442071,361948,80123,0,0,t1089
poly_simp,3256195,2252498,1003697,0,0,t1090
trans,287530,228044,59486,0,0,t1091
trans,226879,175956,50923,0,0,t1092
cong,311945,235954,75991,0,0,t1093
resolution,1560458,293987,1266471,0,0,t1094
resolution,1471132,246526,1224606,0,0,t1095
cong,413347,339160,74187,0,0,t1096
refl,201692,164388,37304,0,0,t1097
cong,1096230,676702,419528,0,0,t1098
cong,485240,329559,155681,0,0,t1099
poly_simp,3357632,2390556,967076,0,0,t1100
cong,1144832,737966,406866,0,0,t1101
poly_simp,22889808,16888294,6001514,0,0,t1102
trans,472519,333139,139380,0,0,t1103
cong,598959,438364,160595,0,0,t1104
trans,385737,244472,141265,0,0,t1105
rare_rewrite:arith-eq-elim-real,1250125,1109233,140892,0,0,t1106
semilattice_simp,5468929,4885811,583118,0,0,t1107
trans,373156,227675,145481,0,0,t1108
rare_rewrite:arith-elim-leq,876808,747232,129576,0,0,t1109
poly_simp,37789295,26764477,11024818,0,0,t1110
poly_simp_rel,1685667,590494,1095173,0,0,t1111
trans,458823,262888,195935,0,0,t1112
poly_simp,38595541,28036564,10558977,0,0,t1113
poly_simp_rel,1674034,728787,945247,0,0,t1114
cong,625100,359417,265683,0,0,t1115
trans,499541,240554,258987,0,0,t1116
resolution,1828279,335755,1492524,0,0,t1117
and,1301592,692982,608610,0,0,t1118
resolution,1707852,290194,1417658,0,0,t1119
and_intro,324269,176171,148098,0,0,t1120
resolution,1149588,225281,924307,0,0,t1121
la_mult_pos,464876,402627,62249,0,0,t1122
implies,240095,191511,48584,0,0,t1123
rare_rewrite:bool-eq-true,836140,807109,29031,0,0,t1124
equiv1,207066,177375,29691,0,0,t1125
evaluate,2094480,1832942,261538,0,0,t1126
resolution,1074300,254627,819673,0,0,t1127
and_intro,201482,159382,42100,0,0,t1128
resolution,996579,198483,798096,0,0,t1129
la_mult_neg,427288,369044,58244,0,0,t1130
implies,229368,182610,46758,0,0,t1131
rare_rewrite:bool-eq-true,745166,713480,31686,0,0,t1132
equiv1,213489,181294,32195,0,0,t1133
evaluate,2206431,1783422,423009,0,0,t1134
resolution,1120049,268515,851534,0,0,t1135
and_intro,192206,154801,37405,0,0,t1136
resolution,990695,209356,781339,0,0,t1137
la_mult_pos,621536,456837,164699,0,0,t1138
implies,351724,220424,131300,0,0,t1139
rare_rewrite:bool-eq-true,753208,721461,31747,0,0,t1140
equiv1,217236,188106,29130,0,0,t1141
evaluate,2046696,1717220,329476,0,0,t1142
resolution,1088437,262441,825996,0,0,t1143
equiv_pos2,2137740,1924727,213013,0,0,t1144
rare_rewrite:arith-elim-leq,903540,758013,145527,0,0,t1145
poly_simp,35665464,23715371,11950093,0,0,t1146
poly_simp_rel,1443419,645836,797583,0,0,t1147
